0.25026,0.64536,0.94469,0.57270,0.25342,0.49725,0.40364,0.67701,0.52123,0.97420,0.61261,0.08934,0.39232,0.14176,0.32634,0.34217,0.55306,0.38731,0.17300,0.78649,0.64375,0.48353,0.72801,0.95875,0.41538,0.15813,0.25170,0.87648,0.05122,0.70985,0.51614,0.14508,0.35855,0.21755,0.99848,0.33943,0.68603,0.11109,0.00584,0.22441,0.73679,0.29912,0.07100,0.59746,0.91436,0.72678,0.92874,0.89997,0.43731,0.83552,0.11014,0.90239,0.89651,0.34765,0.10489,0.17819,0.45535,0.08678,0.91769,0.98386,0.71141,0.50267,0.24803,0.21006
0.48610,0.35197,0.58908,0.04774,0.99050,0.25665,0.05364,0.53669,0.23946,0.07178,0.79262,0.79673,0.29821,0.89222,0.12328,0.40121,0.39001,0.07626,0.13076,0.12061,0.13357,0.29597,0.51789,0.00420,0.58021,0.94510,0.99577,0.13656,0.99482,0.44378,0.27680,0.20939,0.11347,0.13266,0.24412,0.49159,0.85902,0.56990,0.88623,0.28810,0.34229,0.00535,0.83678,0.68015,0.76950,0.42992,0.04035,0.17219,0.48411,0.59195,0.42663,0.48545,0.34549,0.90795,0.76957,0.34038,0.07888,0.27092,0.35708,0.71133,0.70763,0.09203,0.43051,0.37106
0.71989,0.71684,0.06470,0.86807,0.81154,0.59708,0.91847,0.02996,0.99099,0.85564,0.22872,0.41839,0.74785,0.45116,0.68751,0.91489,0.79454,0.42992,0.98274,0.41363,0.58614,0.01647,0.62810,0.23072,0.41275,0.61502,0.91822,0.74806,0.95161,0.45163,0.91556,0.08630,0.09421,0.19884,0.54614,0.06492,0.79787,0.74405,0.85919,0.91090,0.58093,0.37399,0.69337,0.75792,0.89054,0.34304,0.90371,0.06999,0.90651,0.99733,0.51586,0.47784,0.03344,0.25048,0.85311,0.40190,0.55248,0.38593,0.72944,0.36525,0.35242,0.80034,0.90829,0.69766
0.71457,0.96663,0.01224,0.74735,0.16953,0.68531,0.62218,0.13818,0.85788,0.54090,0.04407,0.52380,0.98396,0.27854,0.66344,0.50425,0.60102,0.63236,0.19739,0.20175,0.65578,0.82124,0.11179,0.91297,0.45450,0.97534,0.52759,0.37980,0.02492,0.99853,0.95400,0.96014,0.55905,0.12725,0.06546,0.95437,0.85195,0.85127,0.74482,0.16559,0.57661,0.48467,0.41088,0.49303,0.46580,0.91870,0.62825,0.34822,0.24193,0.98343,0.94861,0.01301,0.90661,0.99827,0.84432,0.19107,0.40351,0.27622,0.54506,0.63005,0.97915,0.25911,0.85531,0.76237
0.05597,0.48333,0.05067,0.50043,0.66238,0.10691,0.08976,0.84934,0.96788,0.64603,0.91003,0.74709,0.45573,0.21974,0.33347,0.29981,0.69215,0.89070,0.36326,0.61349,0.00964,0.90175,0.69950,0.94533,0.86810,0.78972,0.72914,0.58718,0.63043,0.26813,0.77958,0.68233,0.31028,0.20455,0.11601,0.36161,0.01244,0.59741,0.44872,0.70585,0.95192,0.98380,0.87760,0.72118,0.53156,0.53402,0.70591,0.10496,0.70140,0.55685,0.72539,0.63741,0.14275,0.67140,0.29834,0.50325,0.68289,0.12296,0.47292,0.62051,0.22749,0.47130,0.02167,0.90863
0.02722,0.36914,0.40411,0.77746,0.38558,0.22546,0.00943,0.18623,0.22436,0.92697,0.13192,0.10106,0.47191,0.46894,0.98501,0.13938,0.00749,0.54640,0.24231,0.42012,0.50651,0.37565,0.49628,0.10225,0.04393,0.78527,0.79498,0.82478,0.88680,0.90336,0.30970,0.94292,0.76112,0.09757,0.32977,0.92098,0.89890,0.03130,0.15287,0.57849,0.23951,0.24784,0.34582,0.80573,0.08535,0.78053,0.90633,0.52261,0.73185,0.41326,0.11310,0.92276,0.25316,0.25625,0.76585,0.00480,0.95350,0.92775,0.92722,0.11796,0.27742,0.27760,0.96717,0.61466
0.80729,0.47166,0.31866,0.53199,0.18450,0.32112,0.64887,0.92699,0.68425,0.21563,0.65860,0.06285,0.98658,0.56309,0.65405,0.80365,0.14024,0.92555,0.36594,0.47668,0.98795,0.26883,0.02681,0.41267,0.64902,0.27531,0.77490,0.20650,0.09098,0.25077,0.89799,0.26196,0.30005,0.08906,0.12336,0.26847,0.71197,0.24339,0.81325,0.80178,0.97381,0.38785,0.45591,0.60859,0.00770,0.12215,0.85200,0.53351,0.93436,0.19510,0.85234,0.14897,0.91624,0.03348,0.93443,0.00482,0.81529,0.12976,0.45355,0.94570,0.18205,0.50495,0.50033,0.97198
0.26661,0.43345,0.39555,0.15650,0.72044,0.76765,0.79417,0.87795,0.49668,0.03089,0.64542,0.30717,0.00415,0.22219,0.57665,0.96066,0.09445,0.75844,0.11864,0.49737,0.47372,0.05155,0.37134,0.79404,0.36757,0.18028,0.57663,0.32952,0.87840,0.10783,0.49789,0.35384,0.31730,0.65431,0.85524,0.65712,0.85005,0.79105,0.75303,0.15236,0.07025,0.53925,0.52557,0.81513,0.26055,0.16758,0.16005,0.93205,0.72736,0.68252,0.63454,0.91732,0.58029,0.02181,0.34122,0.52884,0.14471,0.40910,0.10680,0.75461,0.42986,0.61337,0.33565,0.48597
0.48400,0.81942,0.34922,0.43636,0.85369,0.67901,0.67667,0.96981,0.47119,0.10263,0.82199,0.71999,0.71359,0.89214,0.31611,0.45178,0.02704,0.14701,0.16559,0.29799,0.13256,0.49193,0.55384,0.75621,0.27328,0.38265,0.05569,0.11447,0.84486,0.64692,0.44190,0.79799,0.37851,0.53215,0.63123,0.46890,0.69430,0.75664,0.25581,0.78280,0.24775,0.43893,0.59805,0.51029,0.54262,0.10910,0.49977,0.27010,0.86955,0.38283,0.71135,0.11475,0.76057,0.26257,0.44339,0.23532,0.78356,0.21813,0.05397,0.75391,0.28523,0.80383,0.24413,0.29291
0.41837,0.37087,0.78895,0.34841,0.20438,0.24193,0.04809,0.29840,0.41636,0.51174,0.60031,0.27470,0.29245,0.85886,0.55713,0.41673,0.08265,0.07879,0.80273,0.10520,0.03486,0.89693,0.67278,0.40419,0.04242,0.71100,0.01828,0.09819,0.87020,0.68524,0.25404,0.27820,0.09438,0.09168,0.20698,0.73879,0.73750,0.55006,0.96358,0.89986,0.35830,0.40242,0.43704,0.70055,0.07417,0.79892,0.42201,0.88790,0.40791,0.10278,0.71650,0.51334,0.14971,0.80169,0.83552,0.10275,0.76570,0.33686,0.23939,0.31338,0.30503,0.36935,0.74427,0.53347
0.02108,0.07113,0.73585,0.63910,0.11922,0.67649,0.63528,0.23682,0.11128,0.31422,0.98903,0.13378,0.95785,0.14489,0.65546,0.38125,0.38826,0.28140,0.68501,0.35810,0.44948,0.22998,0.28760,0.88576,0.98620,0.86469,0.85205,0.44447,0.81903,0.11765,0.98950,0.90262,0.39418,0.84886,0.16651,0.31013,0.77592,0.57815,0.16455,0.61863,0.73923,0.03944,0.82704,0.77319,0.64225,0.64849,0.28947,0.52475,0.82548,0.65025,0.45328,0.79381,0.40721,0.97701,0.02493,0.20674,0.83399,0.62504,0.40126,0.10345,0.69685,0.38903,0.81647,0.98027
0.96784,0.73990,0.70186,0.38730,0.14900,0.71304,0.39573,0.05900,0.64754,0.13461,0.86185,0.42363,0.96844,0.43012,0.21223,0.09688,0.25009,0.47119,0.10229,0.62621,0.13891,0.79226,0.17431,0.75000,0.69480,0.09269,0.79902,0.56131,0.00676,0.08212,0.68464,0.72105,0.83423,0.97275,0.10102,0.43608,0.35208,0.89147,0.90045,0.85223,0.10692,0.73973,0.43680,0.14964,0.90674,0.59393,0.18454,0.52617,0.60555,0.15100,0.65054,0.44551,0.36366,0.78743,0.78637,0.52859,0.08051,0.99341,0.09902,0.01042,0.67946,0.97356,0.07434,0.55129
0.97509,0.43561,0.33503,0.23172,0.58112,0.12523,0.39266,0.52609,0.81630,0.30317,0.49609,0.80982,0.51093,0.33776,0.77845,0.92784,0.51270,0.20430,0.30056,0.84806,0.81831,0.65560,0.57425,0.12460,0.08251,0.96475,0.26615,0.20239,0.06127,0.86184,0.62989,0.09608,0.88820,0.07831,0.29465,0.52502,0.74169,0.75749,0.69480,0.74957,0.94096,0.55167,0.47771,0.04049,0.85588,0.22411,0.92671,0.11728,0.29696,0.88396,0.98678,0.33336,0.30484,0.22229,0.71688,0.77779,0.63666,0.87195,0.41559,0.42397,0.82916,0.08725,0.29757,0.73256
0.55745,0.77876,0.68695,0.95070,0.75907,0.66073,0.58861,0.77446,0.70198,0.00489,0.41577,0.09282,0.88659,0.50301,0.33373,0.21572,0.69063,0.21877,0.77178,0.87684,0.57952,0.31385,0.50924,0.26448,0.31375,0.08674,0.83113,0.24435,0.80200,0.58221,0.96853,0.21425,0.18107,0.88630,0.37103,0.16032,0.26871,0.67112,0.09344,0.66977,0.86377,0.98289,0.03041,0.23060,0.46267,0.83500,0.02523,0.31667,0.84863,0.62399,0.45456,0.63275,0.63218,0.33613,0.59581,0.90702,0.24274,0.12427,0.16917,0.46334,0.31028,0.66560,0.70517,0.99032
0.02581,0.62057,0.65467,0.68547,0.25258,0.14161,0.21055,0.28707,0.74591,0.76390,0.96456,0.85653,0.38005,0.00810,0.50817,0.31308,0.46671,0.14898,0.70242,0.32355,0.61498,0.81637,0.86200,0.83479,0.21611,0.01888,0.30780,0.94793,0.14364,0.94749,0.54683,0.13698,0.90830,0.87644,0.25728,0.04663,0.77644,0.77741,0.02546,0.76108,0.17806,0.22042,0.41743,0.41523,0.79817,0.92796,0.46820,0.44357,0.46212,0.33518,0.38659,0.14983,0.91098,0.08531,0.34538,0.50809,0.18846,0.57459,0.69793,0.42417,0.79834,0.93750,0.20262,0.59874
0.01629,0.52401,0.75633,0.55591,0.55794,0.72679,0.12831,0.13768,0.99868,0.36748,0.48635,0.15129,0.40791,0.39950,0.83475,0.65219,0.04889,0.36605,0.41728,0.81351,0.61655,0.72326,0.92424,0.59177,0.84265,0.53569,0.29057,0.90410,0.07086,0.80493,0.08357,0.51024,0.07749,0.28162,0.91493,0.80260,0.47143,0.36306,0.74555,0.91520,0.53071,0.32856,0.56797,0.20543,0.69751,0.48654,0.23230,0.41735,0.08127,0.74982,0.90512,0.82649,0.42671,0.08444,0.07655,0.68056,0.15591,0.07261,0.18370,0.56544,0.41903,0.69948,0.93415,0.39958
0.45287,0.69792,0.80421,0.07109,0.89078,0.72140,0.10361,0.24616,0.79580,0.10521,0.43291,0.55495,0.27638,0.56042,0.22244,0.26434,0.49834,0.97742,0.77034,0.49741,0.06287,0.53592,0.35792,0.75989,0.49356,0.50563,0.98743,0.58875,0.71453,0.09676,0.47910,0.41362,0.09423,0.78112,0.26430,0.28672,0.22044,0.37326,0.95773,0.47521,0.38579,0.76636,0.83486,0.38294,0.24105,0.80504,0.96678,0.25579,0.41038,0.89926,0.43699,0.90697,0.55384,0.98944,0.71539,0.68392,0.71282,0.68015,0.56971,0.18411,0.14366,0.44487,0.23142,0.89321
0.03316,0.93321,0.57189,0.01167,0.06654,0.91530,0.59831,0.89269,0.89614,0.01183,0.12380,0.76140,0.02804,0.98489,0.16897,0.05490,0.82080,0.36691,0.75347,0.84007,0.20176,0.74472,0.25354,0.70246,0.04089,0.11877,0.00794,0.33964,0.15743,0.26419,0.68385,0.28549,0.49216,0.45408,0.58503,0.54400,0.60493,0.19858,0.58714,0.20639,0.76115,0.04079,0.65950,0.73207,0.40529,0.62242,0.91642,0.35607,0.91311,0.02382,0.72338,0.67920,0.28119,0.21548,0.86943,0.94539,0.03370,0.82165,0.76278,0.46835,0.34237,0.68842,0.67209,0.38153
0.85991,0.04067,0.63323,0.14476,0.40713,0.59679,0.93654,0.55163,0.60031,0.12093,0.94570,0.99508,0.83753,0.35603,0.19231,0.70740,0.18089,0.77307,0.91271,0.76904,0.98726,0.18786,0.07612,0.58196,0.77650,0.16513,0.95831,0.74279,0.21763,0.19277,0.00024,0.09897,0.07351,0.52998,0.27614,0.79764,0.42867,0.00414,0.30855,0.62857,0.81466,0.53122,0.60408,0.22778,0.11844,0.87051,0.98943,0.32088,0.59513,0.07302,0.14040,0.38302,0.81341,0.68094,0.39956,0.64433,0.02080,0.66738,0.50073,0.26500,0.59437,0.72532,0.24995,0.58108
0.42641,0.66638,0.80590,0.77078,0.99094,0.88464,0.01359,0.07749,0.88746,0.92865,0.89595,0.21765,0.70657,0.29519,0.04153,0.43821,0.12079,0.31023,0.89057,0.63550,0.99552,0.31180,0.69893,0.25600,0.30317,0.63000,0.01022,0.97939,0.51596,0.50936,0.16751,0.84603,0.31109,0.16357,0.20871,0.53143,0.87657,0.93413,0.78117,0.97306,0.20796,0.44339,0.96662,0.77207,0.25087,0.60893,0.35963,0.71405,0.36565,0.14692,0.90604,0.07083,0.06392,0.53744,0.96579,0.82061,0.48120,0.46544,0.32664,0.09259,0.84051,0.38401,0.50164,0.53782
0.81963,0.32006,0.78059,0.93040,0.41296,0.43631,0.93354,0.83519,0.04259,0.52606,0.24460,0.51223,0.63754,0.59300,0.88322,0.44224,0.58803,0.50442,0.20894,0.39966,0.09684,0.54117,0.76114,0.59094,0.38463,0.47934,0.30752,0.00171,0.87416,0.11490,0.41573,0.32979,0.88134,0.77676,0.59713,0.75776,0.11748,0.07152,0.10723,0.31048,0.24968,0.05611,0.75264,0.72954,0.76547,0.36308,0.64579,0.81778,0.37599,0.72829,0.05155,0.03511,0.89421,0.82029,0.94248,0.40070,0.82525,0.71008,0.48912,0.84781,0.59143,0.94222,0.89989,0.55872
0.40778,0.54437,0.13071,0.75292,0.82111,0.85129,0.16261,0.32603,0.44176,0.61163,0.00815,0.54614,0.91643,0.82601,0.59147,0.10689,0.53293,0.97506,0.98471,0.61144,0.25108,0.13156,0.15642,0.79004,0.21434,0.43972,0.06528,0.73660,0.25180,0.33594,0.42967,0.72402,0.39897,0.93454,0.06212,0.36780,0.48542,0.91526,0.06271,0.38053,0.50108,0.84827,0.60430,0.33662,0.02525,0.86433,0.64571,0.53188,0.02066,0.47904,0.50852,0.16808,0.60308,0.74363,0.23601,0.56756,0.47190,0.49153,0.69666,0.48565,0.32701,0.76593,0.71486,0.72387
0.93503,0.95239,0.94838,0.89732,0.63963,0.26411,0.78692,0.58805,0.21511,0.21795,0.63998,0.39264,0.17108,0.54469,0.30486,0.20643,0.43696,0.17782,0.70617,0.21869,0.83006,0.64311,0.07517,0.96447,0.11558,0.28517,0.52815,0.57837,0.31737,0.46997,0.59376,0.89056,0.42273,0.21888,0.28507,0.93572,0.90523,0.60683,0.75759,0.01680,0.99816,0.72595,0.77007,0.20288,0.11171,0.87530,0.03265,0.76172,0.32781,0.63206,0.57846,0.28869,0.17284,0.35894,0.63423,0.08927,0.75150,0.21720,0.37046,0.96669,0.83519,0.03930,0.07353,0.31904
0.22822,0.46513,0.34686,0.77977,0.68193,0.22005,0.67742,0.09943,0.13763,0.47529,0.67535,0.99525,0.58892,0.20625,0.32850,0.89029,0.68814,0.14176,0.51931,0.61768,0.33126,0.01800,0.91902,0.61479,0.25576,0.29270,0.97197,0.10700,0.33169,0.19756,0.87880,0.13187,0.40008,0.60273,0.87711,0.27935,0.35836,0.44670,0.22341,0.25727,0.98579,0.42292,0.90779,0.85697,0.79787,0.50422,0.91663,0.18833,0.65353,0.54377,0.96631,0.28992,0.58230,0.30807,0.09059,0.86600,0.23017,0.60733,0.53001,0.79435,0.62341,0.45331,0.45712,0.91578
0.77803,0.48486,0.24057,0.05472,0.07463,0.96290,0.68039,0.39592,0.59454,0.26565,0.01799,0.94114,0.81071,0.41056,0.37767,0.50052,0.23159,0.29993,0.41321,0.33986,0.34567,0.18447,0.75251,0.82420,0.48338,0.87673,0.26524,0.41207,0.83633,0.65574,0.66935,0.72582,0.46512,0.53077,0.28944,0.49687,0.20996,0.02527,0.35613,0.62005,0.40605,0.13193,0.96905,0.95890,0.31963,0.04814,0.01059,0.08802,0.74237,0.19054,0.96455,0.03635,0.65841,0.30479,0.89461,0.02961,0.75934,0.19305,0.38740,0.41097,0.87749,0.45501,0.93088,0.63216
0.72420,0.49756,0.14514,0.66877,0.97026,0.49363,0.71480,0.72526,0.55339,0.56047,0.00660,0.19830,0.04216,0.01864,0.87144,0.52333,0.85607,0.34878,0.87832,0.85549,0.49823,0.00575,0.90797,0.30035,0.83654,0.16378,0.96609,0.08603,0.16316,0.72199,0.48293,0.14837,0.71598,0.72917,0.12461,0.25097,0.50051,0.88878,0.56894,0.33109,0.88014,0.53239,0.98274,0.74110,0.74585,0.30597,0.03273,0.91406,0.05294,0.74482,0.48841,0.73152,0.97644,0.61758,0.28354,0.06112,0.85050,0.08017,0.05401,0.24506,0.50432,0.98808,0.57748,0.38585
0.17296,0.86337,0.61649,0.43190,0.98883,0.56454,0.95017,0.00410,0.09456,0.74997,0.64857,0.23961,0.92706,0.55519,0.14169,0.12186,0.12454,0.45573,0.50015,0.60130,0.19002,0.16648,0.79390,0.65570,0.65370,0.26123,0.30349,0.87821,0.59490,0.77819,0.45787,0.88376,0.80167,0.35329,0.49179,0.96131,0.49445,0.17475,0.97448,0.38161,0.43041,0.65411,0.21531,0.62152,0.48277,0.66386,0.10687,0.22642,0.16621,0.17596,0.30933,0.29136,0.10073,0.06825,0.40774,0.21820,0.17749,0.58100,0.33678,0.48498,0.22839,0.41363,0.81675,0.80363
0.47563,0.58632,0.59512,0.05626,0.10623,0.37552,0.17579,0.28554,0.30717,0.73174,0.57753,0.22873,0.51952,0.26723,0.30722,0.13011,0.92476,0.11741,0.39497,0.59034,0.35160,0.56798,0.69084,0.26217,0.09237,0.46393,0.42649,0.69825,0.93548,0.10813,0.68046,0.09389,0.46904,0.07313,0.93922,0.20427,0.41280,0.89664,0.43398,0.65517,0.75168,0.23503,0.59810,0.59193,0.97726,0.64417,0.35307,0.55975,0.88394,0.54547,0.91477,0.76288,0.36002,0.98189,0.45916,0.49635,0.58650,0.67091,0.33858,0.76775,0.87180,0.90176,0.31127,0.92705
0.64498,0.35167,0.26547,0.68438,0.68522,0.68057,0.13144,0.48365,0.86312,0.70722,0.85746,0.99414,0.30879,0.68244,0.91662,0.16170,0.34459,0.17971,0.83259,0.60099,0.06302,0.12650,0.22442,0.96227,0.34683,0.04443,0.43850,0.24635,0.50167,0.15882,0.12503,0.96112,0.49480,0.44252,0.13924,0.77857,0.48366,0.99925,0.32516,0.61933,0.11494,0.72822,0.29892,0.45977,0.34395,0.93394,0.49831,0.18531,0.84488,0.98139,0.48413,0.97261,0.44391,0.27133,0.85599,0.40540,0.49803,0.75678,0.75116,0.31782,0.09590,0.98200,0.72672,0.90871
0.65252,0.19922,0.12206,0.14387,0.67286,0.13674,0.23051,0.43483,0.45733,0.98708,0.70257,0.68480,0.55717,0.87739,0.62652,0.61872,0.61184,0.21205,0.79175,0.75791,0.39569,0.02535,0.10985,0.31585,0.35993,0.41079,0.36493,0.70763,0.71459,0.12386,0.88623,0.81960,0.62774,0.22391,0.64613,0.83527,0.29544,0.73800,0.56515,0.97783,0.97659,0.95387,0.86856,0.50845,0.41622,0.37149,0.77702,0.78557,0.55374,0.64031,0.27917,0.62752,0.72429,0.61252,0.22286,0.16238,0.61798,0.67644,0.07759,0.13976,0.01502,0.48506,0.27890,0.96473
0.89743,0.01476,0.73088,0.91578,0.57290,0.86185,0.53517,0.64784,0.20457,0.72353,0.48051,0.66314,0.49035,0.53265,0.42807,0.37631,0.87336,0.71094,0.39901,0.28011,0.54603,0.81319,0.38154,0.94885,0.20212,0.14244,0.45119,0.87258,0.65332,0.00170,0.40328,0.82987,0.72443,0.52566,0.41494,0.16189,0.07226,0.19676,0.92967,0.89220,0.98101,0.35379,0.54580,0.58043,0.77472,0.44162,0.43562,0.83606,0.70362,0.40579,0.19152,0.09513,0.71871,0.86017,0.36308,0.39611,0.55312,0.32665,0.99025,0.78240,0.75545,0.63077,0.85720,0.76036
0.94683,0.01734,0.93218,0.31837,0.88589,0.41160,0.82290,0.12194,0.10034,0.77801,0.23172,0.41162,0.18978,0.11044,0.39402,0.92027,0.38613,0.11101,0.13900,0.85703,0.19545,0.33641,0.01947,0.72127,0.64276,0.62565,0.11173,0.87701,0.73342,0.43612,0.20021,0.12890,0.82193,0.68622,0.14536,0.96768,0.27650,0.71602,0.42478,0.43440,0.77229,0.58326,0.85614,0.22116,0.72406,0.19590,0.73802,0.93964,0.41770,0.19148,0.75946,0.90777,0.05588,0.89570,0.64114,0.09274,0.44566,0.54990,0.91400,0.80108,0.51368,0.54289,0.70044,0.69802
0.58355,0.54561,0.55244,0.48312,0.28962,0.30319,0.45969,0.06361,0.25567,0.60259,0.30817,0.94024,0.03833,0.69474,0.80801,0.17135,0.80329,0.36558,0.11735,0.50244,0.17328,0.72708,0.80709,0.39048,0.71732,0.78420,0.73790,0.75212,0.14712,0.80646,0.92796,0.26407,0.40488,0.65229,0.56153,0.48683,0.99115,0.97513,0.53373,0.59312,0.43976,0.09919,0.76013,0.51350,0.46736,0.03058,0.62270,0.76763,0.15815,0.06954,0.63956,0.85295,0.18367,0.01687,0.52943,0.94072,0.92275,0.28244,0.61353,0.15975,0.88923,0.98700,0.15632,0.32607
