0.09986,0.78296,0.11970,0.42496,0.11428,0.02450,0.72119,0.51083,0.19440,0.17574,0.17742,0.97528,0.11636,0.41968,0.31621,0.80556,0.71340,0.01977,0.29184,0.19035,0.49082,0.37423,0.80516,0.37686,0.14563,0.27285,0.75264,0.48768,0.30294,0.02608,0.29912,0.38110
0.89350,0.68897,0.57442,0.01982,0.89657,0.06730,0.79421,0.77066,0.64373,0.09378,0.69025,0.10885,0.85389,0.38687,0.23671,0.61232,0.35127,0.87155,0.99681,0.43925,0.97949,0.88286,0.96646,0.28598,0.73128,0.37195,0.79502,0.26515,0.39090,0.57607,0.20640,0.85379
0.10645,0.65612,0.98939,0.20827,0.81004,0.95026,0.33079,0.83473,0.34489,0.25018,0.94363,0.96548,0.11527,0.80289,0.73281,0.65259,0.72253,0.88060,0.69294,0.28184,0.26323,0.60669,0.50357,0.09816,0.30851,0.06957,0.67820,0.91836,0.09434,0.13169,0.60141,0.90810
0.22909,0.21175,0.15684,0.84312,0.88196,0.45563,0.34864,0.81732,0.25178,0.06051,0.44814,0.05491,0.15873,0.47744,0.30855,0.19015,0.62671,0.86288,0.42582,0.41431,0.43623,0.37717,0.62869,0.74699,0.37016,0.20920,0.38019,0.14591,0.42145,0.63665,0.02991,0.15560
0.55421,0.24772,0.97957,0.04924,0.85138,0.13689,0.69872,0.26796,0.82332,0.14775,0.04985,0.07193,0.25876,0.62756,0.76924,0.31400,0.63964,0.02391,0.38436,0.13387,0.88125,0.77391,0.78683,0.38457,0.92046,0.31047,0.18521,0.22684,0.47047,0.96147,0.62021,0.43132
0.57164,0.46852,0.27537,0.98669,0.35319,0.52405,0.21460,0.15328,0.12675,0.56878,0.60833,0.51522,0.02198,0.83505,0.64716,0.92898,0.64065,0.99766,0.00788,0.56197,0.27405,0.75261,0.50483,0.77504,0.87245,0.63912,0.76428,0.24333,0.16985,0.49438,0.33824,0.81781
0.99125,0.06053,0.26755,0.57368,0.91026,0.95760,0.02369,0.06062,0.70582,0.38302,0.54566,0.84195,0.98647,0.94121,0.01706,0.18112,0.25825,0.72934,0.86407,0.70913,0.05861,0.64987,0.91253,0.80927,0.82057,0.58393,0.20111,0.90490,0.67124,0.54599,0.90627,0.87048
0.07901,0.69356,0.94217,0.12669,0.15215,0.03438,0.19877,0.85780,0.98356,0.52346,0.76445,0.93044,0.95992,0.26071,0.29615,0.96985,0.91496,0.18298,0.11045,0.11623,0.83518,0.29737,0.64066,0.49273,0.21759,0.07276,0.67803,0.88594,0.57508,0.43289,0.24290,0.06533
0.85291,0.32491,0.65330,0.60102,0.18231,0.12853,0.55327,0.94822,0.06485,0.71781,0.79352,0.97550,0.38517,0.86067,0.10415,0.40212,0.51019,0.34185,0.54288,0.67576,0.23432,0.52559,0.82172,0.96463,0.98196,0.29047,0.92025,0.41081,0.86073,0.64409,0.04011,0.00117
0.26926,0.94895,0.47152,0.64911,0.70371,0.02484,0.91952,0.01669,0.76590,0.80906,0.07221,0.03634,0.88109,0.59224,0.60078,0.72458,0.36458,0.37660,0.49890,0.17906,0.20794,0.00715,0.09794,0.55717,0.40559,0.67135,0.43998,0.06358,0.27809,0.40845,0.89821,0.01364
0.66858,0.49524,0.22484,0.27054,0.97779,0.95755,0.70115,0.94634,0.07823,0.80137,0.33233,0.07769,0.79496,0.97616,0.82866,0.71970,0.03593,0.54796,0.76102,0.04858,0.12618,0.40324,0.68906,0.53158,0.91366,0.68094,0.62415,0.42891,0.21896,0.05981,0.00053,0.17945
0.98208,0.58909,0.01746,0.83508,0.70168,0.35869,0.84455,0.02371,0.29184,0.54990,0.74799,0.63029,0.68335,0.55854,0.51915,0.98837,0.90379,0.10939,0.66789,0.28243,0.83793,0.68028,0.38161,0.95398,0.80038,0.32997,0.29644,0.83235,0.75252,0.13282,0.40972,0.85209
0.26681,0.46311,0.27033,0.72416,0.89729,0.11595,0.25771,0.22910,0.60048,0.56653,0.98013,0.36266,0.35125,0.81729,0.13708,0.74087,0.36239,0.80499,0.47507,0.80403,0.69176,0.32557,0.22802,0.11617,0.94733,0.30917,0.12251,0.65934,0.91893,0.80215,0.41574,0.05131
0.79536,0.39124,0.04947,0.23115,0.13123,0.35435,0.35482,0.05375,0.07640,0.01507,0.74541,0.28263,0.45372,0.82937,0.84692,0.14293,0.31526,0.45301,0.09681,0.45810,0.06584,0.14435,0.83533,0.88094,0.75083,0.01219,0.13463,0.17040,0.25643,0.42935,0.46403,0.05055
