0.27876,0.15212,0.37084,0.38081,0.53938,0.65469,0.86670,0.15915,0.62873,0.58346,0.28644,0.85878,0.12540,0.88892,0.44828,0.55703,0.28544,0.54976,0.17080,0.99055,0.94002,0.32762,0.24479,0.82946,0.71266,0.50746,0.12020,0.79488,0.65172,0.55091,0.17345,0.46033,0.96212,0.74636,0.06548,0.45035,0.72113,0.95242,0.58317,0.74633,0.73872,0.80679,0.63248,0.01362,0.37263,0.45829,0.70517,0.08245,0.76480,0.02431,0.77525,0.29662,0.83257,0.57812,0.94091,0.86167,0.53565,0.41864,0.48910,0.70641,0.68361,0.96453,0.11399,0.87610,0.36934,0.99071,0.84530,0.30239,0.12693,0.58010,0.56982,0.97144,0.43513,0.75216,0.11400,0.11118,0.30885,0.05815,0.52978,0.04813,0.41365,0.55153,0.42797,0.87052,0.05504,0.14791,0.29644,0.05218,0.63842,0.83100,0.90874,0.07589,0.57124,0.98412,0.86878,0.23407,0.89807,0.83172,0.61200,0.26515,0.39322,0.33399,0.39858,0.41597,0.33048,0.85002,0.42699,0.74360,0.25854,0.54917,0.79077,0.21993,0.29931,0.75869,0.81616,0.45660,0.78976,0.64289,0.51711,0.05489,0.53730,0.79577,0.47333,0.01362,0.23804,0.40770,0.48158,0.91805
0.42529,0.08943,0.29072,0.79878,0.47156,0.09012,0.74447,0.97662,0.96698,0.84370,0.58583,0.02889,0.04008,0.66584,0.14730,0.75330,0.17196,0.34303,0.22220,0.85402,0.11232,0.56622,0.47843,0.98925,0.29182,0.39932,0.78804,0.39898,0.92694,0.17074,0.15575,0.42617,0.66394,0.51587,0.54025,0.60854,0.48493,0.66623,0.46228,0.38695,0.54522,0.17323,0.41363,0.86545,0.47268,0.85162,0.34686,0.48971,0.39362,0.17585,0.73945,0.37223,0.99445,0.06712,0.43346,0.87534,0.51070,0.04614,0.08463,0.79201,0.10102,0.96146,0.71889,0.47007,0.28654,0.61089,0.92144,0.03567,0.40519,0.90624,0.01280,0.30457,0.10727,0.25547,0.72851,0.59842,0.50721,0.50330,0.52507,0.09429,0.18208,0.03039,0.56243,0.98366,0.15940,0.31136,0.68359,0.62720,0.11503,0.53320,0.41378,0.25568,0.66346,0.03644,0.61026,0.82775,0.66632,0.15158,0.45878,0.92208,0.56518,0.97059,0.40598,0.94635,0.63569,0.06924,0.11288,0.28672,0.32815,0.05973,0.85098,0.80758,0.41547,0.09247,0.32421,0.87282,0.25761,0.87695,0.17891,0.29754,0.56918,0.82796,0.37143,0.41809,0.10785,0.23766,0.90773,0.28322
0.09740,0.76953,0.53169,0.77939,0.36918,0.54687,0.43923,0.72523,0.46849,0.65705,0.78850,0.31547,0.99639,0.02078,0.73598,0.78931,0.85052,0.60299,0.15216,0.81893,0.36099,0.55386,0.93550,0.01696,0.17854,0.58797,0.43194,0.17402,0.61202,0.56444,0.22949,0.22418,0.17221,0.34113,0.87769,0.96773,0.52192,0.88010,0.88386,0.67693,0.62477,0.70734,0.86818,0.67923,0.11649,0.61089,0.59496,0.21684,0.93460,0.49350,0.09570,0.77839,0.86544,0.80454,0.13684,0.16864,0.73725,0.20354,0.93702,0.08351,0.46749,0.80382,0.00817,0.56201,0.85132,0.39559,0.16719,0.18848,0.15611,0.22201,0.18876,0.03217,0.36976,0.26032,0.98727,0.55317,0.46812,0.40737,0.45673,0.21920,0.40087,0.55717,0.52530,0.42401,0.24597,0.27872,0.85326,0.20562,0.84383,0.34646,0.04713,0.28551,0.55521,0.74033,0.53085,0.08950,0.07346,0.47588,0.84615,0.14168,0.41687,0.14468,0.94501,0.07166,0.18542,0.16963,0.29740,0.86706,0.60521,0.69976,0.59635,0.03709,0.40149,0.00990,0.91477,0.10175,0.52303,0.54820,0.41681,0.18862,0.97346,0.09212,0.03091,0.79226,0.87898,0.27982,0.53023,0.02605
0.10651,0.80385,0.20567,0.23036,0.36798,0.06812,0.46800,0.69783,0.20639,0.39297,0.14370,0.58115,0.10415,0.43181,0.49969,0.08840,0.73187,0.36633,0.42531,0.61195,0.47823,0.21844,0.42487,0.63859,0.40360,0.21725,0.12283,0.63247,0.24939,0.53331,0.79830,0.46609,0.97721,0.29858,0.71714,0.57458,0.07346,0.42142,0.12299,0.88369,0.58036,0.75599,0.29675,0.76516,0.53169,0.18813,0.23805,0.77012,0.88071,0.14118,0.53371,0.66993,0.50705,0.58923,0.19574,0.68970,0.54917,0.71403,0.20669,0.20850,0.96250,0.37572,0.85398,0.55596,0.93314,0.68066,0.81355,0.88767,0.20222,0.30909,0.31333,0.35603,0.46475,0.09665,0.25211,0.38457,0.85165,0.06237,0.67876,0.62359,0.68395,0.31220,0.11091,0.13084,0.47684,0.53157,0.17555,0.29968,0.18940,0.58532,0.50928,0.90681,0.03285,0.07035,0.06255,0.07423,0.48674,0.29978,0.32016,0.30029,0.94158,0.29132,0.70135,0.89234,0.72394,0.66859,0.03871,0.11112,0.24935,0.01354,0.59088,0.23153,0.74502,0.39150,0.75627,0.63855,0.56749,0.73678,0.32883,0.82088,0.05443,0.84608,0.04759,0.01549,0.94185,0.56004,0.41035,0.68053
0.28341,0.65068,0.02646,0.77448,0.29017,0.96682,0.75959,0.17866,0.30541,0.74369,0.81228,0.10186,0.53047,0.40938,0.53474,0.88506,0.93532,0.09347,0.76758,0.49851,0.95161,0.54711,0.91304,0.14005,0.61914,0.60650,0.73231,0.35241,0.54068,0.61043,0.89773,0.13892,0.70778,0.07824,0.04522,0.77205,0.88963,0.30321,0.63163,0.21933,0.32150,0.87648,0.06436,0.30184,0.29236,0.09563,0.81639,0.52587,0.00797,0.14252,0.09318,0.93117,0.82021,0.63087,0.76698,0.02307,0.32117,0.42288,0.67353,0.07830,0.78916,0.58002,0.25429,0.40084,0.00646,0.00399,0.60944,0.71559,0.41084,0.73649,0.71411,0.25677,0.39592,0.74325,0.02832,0.73655,0.97185,0.18255,0.89206,0.94865,0.53498,0.64277,0.36139,0.57054,0.34891,0.89124,0.31381,0.24891,0.54063,0.68537,0.85394,0.03984,0.21077,0.63298,0.74532,0.83472,0.95019,0.41618,0.82555,0.68410,0.00907,0.45774,0.98704,0.39416,0.87381,0.95541,0.23965,0.90884,0.09292,0.96798,0.76197,0.71522,0.98621,0.33439,0.05872,0.69008,0.53150,0.53663,0.23336,0.27930,0.67995,0.12588,0.59071,0.89962,0.62248,0.77043,0.88535,0.21542
0.94131,0.41479,0.61707,0.42509,0.41790,0.68196,0.03375,0.63953,0.98836,0.63819,0.47728,0.05547,0.31271,0.64050,0.93178,0.67341,0.05925,0.74884,0.62131,0.02947,0.71133,0.99680,0.99316,0.04835,0.25075,0.16454,0.13943,0.59854,0.56960,0.09542,0.21104,0.01673,0.79481,0.56935,0.52745,0.53531,0.46747,0.69381,0.01116,0.24414,0.08753,0.40194,0.17668,0.12207,0.16811,0.04867,0.45675,0.65978,0.24228,0.21510,0.67146,0.85569,0.22670,0.11882,0.85251,0.71756,0.57524,0.00591,0.28097,0.09364,0.85374,0.35299,0.11768,0.51147,0.94450,0.93221,0.40112,0.32876,0.27277,0.66651,0.09675,0.33325,0.96652,0.97569,0.01986,0.11612,0.18238,0.83575,0.81771,0.26396,0.26405,0.45325,0.17894,0.80578,0.52424,0.93107,0.17713,0.23332,0.89799,0.54558,0.00231,0.84741,0.39713,0.03624,0.49932,0.59887,0.38197,0.22566,0.93221,0.02173,0.30855,0.49789,0.12745,0.01791,0.89799,0.08211,0.80119,0.14427,0.70272,0.04547,0.54703,0.31472,0.44074,0.86296,0.40467,0.56780,0.89174,0.29892,0.00074,0.49694,0.86542,0.31306,0.45387,0.99387,0.84093,0.48731,0.70127,0.27746
0.39442,0.37518,0.54496,0.57984,0.50993,0.14527,0.10745,0.88317,0.25812,0.04507,0.87086,0.76694,0.77272,0.73659,0.82437,0.58295,0.51375,0.38174,0.95593,0.62213,0.99936,0.19747,0.66777,0.84583,0.20097,0.44543,0.65583,0.97607,0.46467,0.34222,0.18127,0.76423,0.06147,0.17029,0.87924,0.70397,0.13439,0.25509,0.97800,0.60461,0.69026,0.93406,0.30195,0.73315,0.05544,0.40214,0.56134,0.59820,0.12008,0.10971,0.12936,0.54803,0.57792,0.15171,0.49404,0.82432,0.11845,0.99736,0.29819,0.50874,0.26722,0.18014,0.29345,0.85479,0.09555,0.48691,0.27210,0.11658,0.15028,0.68296,0.12283,0.59883,0.67676,0.15355,0.29761,0.79061,0.77325,0.69543,0.44181,0.28629,0.20848,0.21485,0.45862,0.21631,0.18635,0.19387,0.92245,0.10452,0.21878,0.02269,0.01629,0.27073,0.79803,0.70634,0.79337,0.76407,0.06523,0.65537,0.60349,0.56008,0.11945,0.56583,0.12670,0.64898,0.55103,0.35813,0.16629,0.26311,0.64045,0.86413,0.18542,0.30847,0.39109,0.14012,0.17247,0.08445,0.89813,0.74309,0.03072,0.20568,0.16530,0.99598,0.86931,0.38786,0.48125,0.75591,0.73869,0.10465
0.08282,0.22480,0.63687,0.91257,0.33751,0.18836,0.04847,0.08866,0.38080,0.33511,0.34216,0.68189,0.13104,0.77528,0.36339,0.87339,0.79918,0.58674,0.96839,0.87730,0.95417,0.61757,0.81096,0.35802,0.21449,0.95234,0.88241,0.07678,0.79627,0.32131,0.03031,0.86811,0.09884,0.85355,0.96545,0.42213,0.54126,0.24761,0.45739,0.01773,0.92320,0.07137,0.63965,0.03128,0.64479,0.21070,0.63733,0.57525,0.98417,0.96110,0.31658,0.42558,0.34919,0.80948,0.80862,0.06534,0.14799,0.04504,0.84003,0.70891,0.22313,0.51823,0.31805,0.93425,0.66910,0.95216,0.55061,0.47289,0.31977,0.43172,0.47602,0.19923,0.34505,0.35008,0.96045,0.97001,0.95257,0.61079,0.11118,0.39663,0.16926,0.51121,0.75794,0.75995,0.83080,0.15206,0.64106,0.69318,0.49205,0.06721,0.58252,0.63992,0.10275,0.55041,0.96891,0.63124,0.91808,0.79996,0.21684,0.08337,0.31900,0.03948,0.36956,0.70587,0.33679,0.60912,0.04565,0.84057,0.94235,0.63968,0.03115,0.14840,0.74701,0.70048,0.65383,0.73469,0.62315,0.14603,0.88049,0.64836,0.94090,0.99385,0.43020,0.47906,0.79062,0.47429,0.51132,0.41388
0.38766,0.56455,0.60481,0.98983,0.47860,0.90914,0.71490,0.17149,0.70200,0.86751,0.98871,0.81234,0.61812,0.40787,0.65103,0.20354,0.07555,0.64688,0.73304,0.62477,0.78287,0.15311,0.41940,0.90276,0.51892,0.41593,0.01329,0.16005,0.18662,0.78111,0.21929,0.14341,0.73401,0.84410,0.21321,0.96301,0.31617,0.69265,0.46927,0.20437,0.15561,0.03582,0.21353,0.81683,0.06014,0.49350,0.74414,0.99602,0.90369,0.62124,0.62748,0.13396,0.86177,0.55175,0.67947,0.83424,0.29235,0.69127,0.24896,0.73589,0.31854,0.55778,0.83156,0.37381,0.32417,0.83254,0.01525,0.49064,0.26487,0.71862,0.12165,0.63361,0.74141,0.94601,0.74085,0.64996,0.28058,0.39623,0.01252,0.11162,0.13059,0.76319,0.03849,0.26870,0.86877,0.29383,0.71051,0.12725,0.58189,0.90564,0.71605,0.99672,0.21405,0.12367,0.95067,0.16038,0.90682,0.22111,0.21594,0.55473,0.86900,0.21147,0.56740,0.38528,0.60607,0.98410,0.26246,0.55174,0.93042,0.34752,0.83527,0.55992,0.29039,0.56490,0.43696,0.76487,0.86456,0.90712,0.94994,0.18016,0.76652,0.43751,0.88698,0.83266,0.71475,0.01189,0.31338,0.41415
0.13641,0.58408,0.61938,0.53209,0.24661,0.18617,0.27668,0.98640,0.69526,0.42658,0.45086,0.58891,0.51227,0.57384,0.95032,0.99099,0.91075,0.53647,0.40348,0.32935,0.57100,0.23892,0.48247,0.64396,0.76743,0.86236,0.41371,0.01772,0.44181,0.71734,0.98798,0.45365,0.06731,0.02595,0.17028,0.04692,0.29837,0.68646,0.04853,0.62590,0.93868,0.81394,0.46703,0.41733,0.99949,0.43237,0.39290,0.99729,0.22885,0.92759,0.36388,0.23047,0.11955,0.69723,0.40861,0.98702,0.05243,0.13323,0.75839,0.13550,0.41044,0.68529,0.64412,0.52474,0.21492,0.55579,0.24772,0.98601,0.00253,0.54767,0.50985,0.63248,0.78907,0.43539,0.73050,0.33325,0.49056,0.61801,0.60964,0.76877,0.43422,0.78131,0.58359,0.73567,0.85190,0.00028,0.93936,0.98988,0.90457,0.16895,0.20138,0.62972,0.64364,0.33736,0.32784,0.82348,0.46859,0.40161,0.28682,0.58818,0.57287,0.65026,0.41375,0.66502,0.51794,0.15582,0.82544,0.98980,0.00982,0.14386,0.48603,0.14040,0.45815,0.03656,0.09098,0.18503,0.57194,0.59543,0.65114,0.03940,0.40502,0.74074,0.24909,0.58495,0.08291,0.42139,0.86435,0.68557
0.91444,0.37877,0.76415,0.80550,0.36280,0.59650,0.84746,0.20450,0.96779,0.06149,0.21943,0.63453,0.48201,0.04853,0.72951,0.91231,0.31797,0.07030,0.75792,0.19113,0.47689,0.88885,0.94425,0.91840,0.40566,0.28481,0.21754,0.52918,0.91462,0.85173,0.22047,0.08629,0.79874,0.59119,0.02009,0.62911,0.29761,0.07678,0.38913,0.87748,0.31117,0.90018,0.13649,0.95651,0.27953,0.77582,0.70996,0.50451,0.84630,0.78174,0.76962,0.53543,0.63317,0.73728,0.38692,0.34907,0.52683,0.53608,0.00662,0.83989,0.48751,0.74149,0.33773,0.28262,0.34809,0.49414,0.55089,0.09257,0.70256,0.12978,0.40390,0.13362,0.11707,0.21752,0.91740,0.82933,0.14444,0.94305,0.35391,0.88955,0.55246,0.95042,0.62809,0.14114,0.50073,0.13177,0.29622,0.53482,0.68159,0.51814,0.90682,0.60636,0.86501,0.90329,0.25197,0.37183,0.60534,0.87709,0.94185,0.18086,0.15400,0.49972,0.73305,0.93266,0.84579,0.63099,0.77067,0.27868,0.60418,0.72288,0.54489,0.43270,0.70298,0.58317,0.02169,0.28284,0.45407,0.11269,0.07675,0.20416,0.86828,0.81591,0.63550,0.42152,0.63891,0.25290,0.82676,0.99239
